mode,seed,gen,evals,new_cells,admissions,surviving_offspring,reused_parent_ids,n_elites,coverage,center_free_coverage,n_center_free,n_boundary_elites,qd_score,normalized_qd,mean_fitness,max_fitness,bd_entropy,bd_spread
mutation,7,185,18016,2,21,21,95,3382,0.82568359375,0.8991901703434795,3581,162,2711.723989972173,0.6620419897393001,0.8018107598971534,0.9905647704305285,5.97491474304573,0.530916873855557
mutation,7,186,18112,3,27,27,96,3385,0.826416015625,0.9000279251605696,3581,162,2715.1814915793175,0.6628861063426068,0.8021215632435207,0.9905647704305285,5.974931164286172,0.5299843754494722
mutation,7,187,18208,4,33,33,96,3389,0.827392578125,0.9011449315833566,3581,162,2720.556902765943,0.6641984625893416,0.8027609627518274,0.9905647704305285,5.974972863363474,0.5307493892175926
mutation,7,188,18304,3,16,16,96,3392,0.828125,0.9019826864004468,3581,162,2723.8405601634477,0.6650001367586542,0.8030190330670541,0.9905647704305285,5.9752276103932385,0.5319314157507972
mutation,7,189,18400,3,32,32,96,3395,0.828857421875,0.902820441217537,3581,162,2728.6122776103175,0.6661651068384564,0.8037149565862496,0.9905647704305285,5.975349410327567,0.5316990755528543
mutation,7,190,18496,3,19,19,96,3398,0.82958984375,0.9036581960346272,3581,162,2732.1427786920967,0.6670270455791252,0.8040443727757789,0.9905647704305285,5.975347704698618,0.5310401728306893
mutation,7,191,18592,5,25,25,94,3403,0.830810546875,0.9050544540631109,3581,162,2737.4598705906965,0.6683251637184318,0.8044254688776658,0.9905647704305285,5.9753837416179625,0.5309219922328166
mutation,7,192,18688,3,28,28,95,3406,0.83154296875,0.905892208880201,3581,162,2741.890457497106,0.6694068499748794,0.8050177502927499,0.9905647704305285,5.975488635094383,0.525819125955232
mutation,7,193,18784,1,28,28,94,3407,0.831787109375,0.9061714604858978,3581,162,2744.818580241959,0.6701217236918845,0.8056409099624182,0.9905647704305285,5.975562254186914,0.5248530459137466
mutation,7,194,18880,7,25,25,96,3414,0.83349609375,0.908126221725775,3581,162,2751.1089575031406,0.6716574603279152,0.8058315634162685,0.9905647704305285,5.9757969832076485,0.524453887713967
mutation,7,195,18976,3,25,25,95,3417,0.834228515625,0.9089639765428651,3581,162,2755.322934087789,0.6726862632050266,0.8063573117026014,0.9905647704305285,5.976011902856651,0.530941706841775
mutation,7,196,19072,3,24,24,93,3420,0.8349609375,0.9098017313599553,3581,162,2759.4944733159687,0.6737047053994064,0.806869729039757,0.9905647704305285,5.975921760462789,0.5256677665302529
mutation,7,197,19168,2,24,24,95,3422,0.83544921875,0.9103602345713487,3581,162,2762.8333567212003,0.6745198624807618,0.8073738622797195,0.9905647704305285,5.976062914517943,0.5273554452948719
mutation,7,198,19264,0,22,22,95,3422,0.83544921875,0.9103602345713487,3581,162,2764.943433579505,0.6750350179637463,0.8079904832201943,0.9905647704305285,5.976062914517943,0.5347066775075981
mutation,7,199,19360,6,27,27,94,3428,0.8369140625,0.9120357442055291,3581,162,2771.1408719394303,0.6765480644383375,0.8083841516742796,0.9905647704305285,5.976223079655304,0.5325668797434524
mutation,7,200,19456,2,19,19,95,3430,0.83740234375,0.9125942474169226,3581,162,2773.496178618704,0.6771230904830821,0.808599468985045,0.9905647704305285,5.97631319315572,0.5319327995754155
mutation,7,201,19552,3,29,29,95,3433,0.838134765625,0.9134320022340129,3581,162,2777.5934218071943,0.678123393995897,0.8090863448316907,0.9905647704305285,5.976347192484927,0.5223025661908591
mutation,7,202,19648,3,25,25,95,3436,0.8388671875,0.914269757051103,3581,162,2782.4132987970233,0.679300121776617,0.8097826830026261,0.9905647704305285,5.976354625332158,0.5260348098550642
mutation,7,203,19744,1,23,23,96,3437,0.839111328125,0.914269757051103,3581,163,2785.035057597987,0.6799401996088835,0.8103098800110523,0.9905647704305285,5.976395660399776,0.5366280547545085
mutation,7,204,19840,5,25,25,95,3442,0.84033203125,0.9156660150795867,3581,163,2790.527090010405,0.6812810278345716,0.8107283817578167,0.9905647704305285,5.976630533394665,0.532540332529848
mutation,7,205,19936,4,33,33,95,3446,0.84130859375,0.9167830215023737,3581,163,2796.0293367682116,0.6826243497969267,0.8113840211167184,0.9905647704305285,5.97681571244518,0.5295191933135375
mutation,7,206,20032,5,25,25,96,3451,0.842529296875,0.9181792795308573,3581,163,2801.4717301424034,0.6839530591167977,0.8117854912032464,0.9905647704305285,5.9768645288727384,0.5345228910994131
mutation,7,207,20128,2,20,19,93,3453,0.843017578125,0.9187377827422508,3581,163,2804.3913947804813,0.6846658678663284,0.8121608441298817,0.9905647704305285,5.976910408039735,0.5201002954101126
mutation,7,208,20224,4,25,25,95,3457,0.843994140625,0.9198547891650377,3581,163,2809.195467251774,0.6858387371220152,0.812610780229035,0.9905647704305285,5.976965864755244,0.5228418147673932
mutation,7,209,20320,3,18,18,96,3460,0.8447265625,0.9206925439821279,3581,163,2812.5721170686043,0.6866631145187022,0.8128821147597122,0.9905647704305285,5.976880662081193,0.5293436313463324
mutation,7,210,20416,6,31,31,95,3466,0.84619140625,0.9223680536163082,3581,163,2819.320083674016,0.6883105673032266,0.8134218360282793,0.9905647704305285,5.977042227267081,0.526598103424891
mutation,7,211,20512,1,18,18,95,3467,0.846435546875,0.922647305222005,3581,163,2821.639256956932,0.688876771718001,0.813856145646649,0.9905647704305285,5.9771034885442775,0.522429423617971
mutation,7,212,20608,2,20,20,95,3469,0.846923828125,0.9232058084333985,3581,163,2824.693795172663,0.689622508587076,0.8142674532063024,0.9905647704305285,5.977118836417651,0.5254686909617912
mutation,7,213,20704,5,31,31,93,3474,0.84814453125,0.9246020664618821,3581,163,2830.247719561212,0.690978447158499,0.814694219793095,0.9905647704305285,5.977147694644026,0.5361759960278891
mutation,7,214,20800,2,14,14,96,3476,0.8486328125,0.9251605696732756,3581,163,2833.232647840282,0.6917071894141313,0.8150841909782169,0.9905647704305285,5.977196773334002,0.5297558290503935
mutation,7,215,20896,4,27,27,95,3480,0.849609375,0.9259983244903658,3581,164,2837.444544721457,0.692735484551137,0.8153576277935222,0.9905647704305285,5.977150555890259,0.526574447612233
mutation,7,216,20992,5,26,25,95,3485,0.850830078125,0.9271153309131528,3581,165,2842.790588554244,0.694040671033751,0.8157218331576023,0.9905647704305285,5.977267112202771,0.5266359408529895
mutation,7,217,21088,2,28,28,95,3487,0.851318359375,0.9276738341245462,3581,165,2846.054165323412,0.6948374427059111,0.8161898954182426,0.9905647704305285,5.977288202380888,0.5334763951717444
mutation,7,218,21184,0,27,27,96,3487,0.851318359375,0.9276738341245462,3581,165,2847.9279569104397,0.6952949113550878,0.8167272603700716,0.9905647704305285,5.977288202380888,0.5271460989739967
mutation,7,219,21280,4,26,26,96,3491,0.852294921875,0.9287908405473332,3581,165,2852.373838385026,0.6963803316369692,0.8170649780535737,0.9905647704305285,5.9773112880978285,0.5275118197733253
mutation,7,220,21376,1,28,28,95,3492,0.8525390625,0.9290700921530298,3581,165,2854.764656546251,0.6969640274771121,0.8175156519319161,0.9905647704305285,5.97726161772805,0.5288449409245342
mutation,7,221,21472,2,21,21,95,3494,0.85302734375,0.9293493437587266,3581,166,2858.313069523303,0.6978303392390877,0.8180632711858338,0.9905647704305285,5.977236097103953,0.5258237487033263
mutation,7,222,21568,2,15,15,95,3496,0.853515625,0.9299078469701201,3581,166,2860.9016398346557,0.6984623144127577,0.8183357093348558,0.9905647704305285,5.977255818827887,0.5270003296119188
mutation,7,223,21664,5,18,18,95,3501,0.854736328125,0.9313041049986037,3581,166,2865.438910264914,0.699570046451395,0.8184629849371362,0.9905647704305285,5.977389273529912,0.525088701575756
mutation,7,224,21760,4,24,24,94,3505,0.855712890625,0.9324211114213907,3581,166,2869.708498992087,0.7006124265117399,0.8187470753187124,0.9905647704305285,5.97764027173748,0.5160515413848414
mutation,7,225,21856,1,17,17,93,3506,0.85595703125,0.9327003630270874,3581,166,2871.2736109958214,0.7009945339345267,0.8189599575002343,0.9905647704305285,5.977680082442543,0.524780844296469
mutation,7,226,21952,5,25,25,96,3511,0.857177734375,0.9340966210555711,3581,166,2876.3714911822854,0.7022391335894251,0.8192456539966635,0.9905647704305285,5.977703427566704,0.5294239128672164
mutation,7,227,22048,0,16,16,96,3511,0.857177734375,0.9340966210555711,3581,166,2877.9508464767237,0.7026247183781064,0.8196954846131369,0.9905647704305285,5.977703427566704,0.5274442542196722
mutation,7,228,22144,2,23,23,94,3513,0.857666015625,0.9346551242669645,3581,166,2881.2991658484752,0.7034421791622254,0.8201819430254698,0.9905647704305285,5.977725236418246,0.5280115371232149
mutation,7,229,22240,1,25,25,93,3514,0.85791015625,0.9349343758726613,3581,166,2883.9275861551127,0.7040838833386506,0.8206965242330998,0.9905647704305285,5.977765868185752,0.5249972735040059
mutation,7,230,22336,1,25,25,93,3515,0.858154296875,0.935213627478358,3581,166,2886.3720229745277,0.7046806696715155,0.8211584702630236,0.9905647704305285,5.977775305961112,0.5306900696306125
mutation,7,231,22432,2,23,23,96,3517,0.858642578125,0.9357721306897515,3581,166,2889.875907810044,0.7055361103051865,0.8216877758913972,0.9905647704305285,5.9777308711625246,0.5284868098963891
mutation,7,232,22528,2,25,25,92,3519,0.859130859375,0.9363306339011449,3581,166,2892.9458882262243,0.7062856172427305,0.8220931765348748,0.9905647704305285,5.977773482149183,0.5247656486222041
mutation,7,233,22624,4,15,15,95,3523,0.860107421875,0.9374476403239319,3581,166,2896.9286693984523,0.7072579759273565,0.8222902836782436,0.9905647704305285,5.9780583642492005,0.5223133155217574
mutation,7,234,22720,3,31,31,96,3526,0.86083984375,0.938285395141022,3581,166,2900.726754275817,0.7081852427431193,0.8226678259432265,0.9905647704305285,5.978121762128941,0.5288117962731677
mutation,7,235,22816,2,19,19,95,3528,0.861328125,0.9388438983524156,3581,166,2903.6875197607606,0.7089080858790919,0.8230406802042972,0.9905647704305285,5.978143270061383,0.5261449775152032
mutation,7,236,22912,2,21,21,94,3530,0.86181640625,0.9394024015638089,3581,166,2906.0971273879877,0.7094963689912079,0.8232569765971637,0.9905647704305285,5.978402466676634,0.5248769036863086
mutation,7,237,23008,3,28,28,95,3533,0.862548828125,0.9402401563808992,3581,166,2910.0991700737222,0.7104734301937798,0.8236906793302355,0.9905647704305285,5.978416477390288,0.5304134191187844
mutation,7,238,23104,2,20,20,95,3535,0.863037109375,0.9407986595922927,3581,166,2912.767337065784,0.7111248381508262,0.8239794447145075,0.9905647704305285,5.978427879068072,0.5249829537201776
mutation,7,239,23200,4,32,32,96,3539,0.864013671875,0.9419156660150796,3581,166,2918.5826478216018,0.7125445917533207,0.8246913387458609,0.9905647704305285,5.9784210481796105,0.5272007863841773
mutation,7,240,23296,4,26,26,95,3543,0.864990234375,0.9430326724378665,3581,166,2923.199413536524,0.7136717318204404,0.8250633399764391,0.9905647704305285,5.978433108815034,0.5244893256162582
mutation,7,241,23392,3,18,18,96,3546,0.86572265625,0.9438704272549567,3581,166,2926.487563254031,0.7144745027475662,0.8252926010304656,0.9905647704305285,5.978529755732162,0.5255656852332745
mutation,7,242,23488,0,25,25,95,3546,0.86572265625,0.9438704272549567,3581,166,2928.3720770923373,0.7149345891338714,0.8258240488134059,0.9905647704305285,5.978529755732162,0.5315191582147747
mutation,7,243,23584,1,27,27,94,3547,0.865966796875,0.9441496788606535,3581,166,2931.3274503879843,0.715656115817379,0.8264244292043936,0.9905647704305285,5.978598495937087,0.531884298567107
mutation,7,244,23680,2,23,23,94,3549,0.866455078125,0.9447081820720469,3581,166,2934.271669827806,0.7163749193915542,0.8267882980636252,0.9905647704305285,5.97861785011623,0.5279933263380789
mutation,7,245,23776,1,16,16,95,3550,0.86669921875,0.9449874336777436,3581,166,2935.7549906829818,0.7167370582722123,0.8269732368121075,0.9905647704305285,5.978602198028776,0.5268813953059551
mutation,7,246,23872,1,22,22,94,3551,0.866943359375,0.9452666852834404,3581,166,2937.988628501034,0.7172823800051352,0.827369368769652,0.9905647704305285,5.978615445058491,0.5248286644794465
mutation,7,247,23968,5,22,22,96,3556,0.8681640625,0.946662943311924,3581,166,2943.460020195645,0.7186181689930774,0.8277446625972005,0.9905647704305285,5.978620850076187,0.5270993816565408
mutation,7,248,24064,1,16,16,96,3557,0.868408203125,0.9469421949176208,3581,166,2944.7744464556395,0.7189390738417089,0.8278814862118751,0.9905647704305285,5.978649918922335,0.5290843281108301
mutation,7,249,24160,1,18,18,94,3558,0.86865234375,0.9472214465233175,3581,166,2946.345123996882,0.7193225400383013,0.8280902540744469,0.9905647704305285,5.978694834663432,0.5326585700558446
mutation,7,250,24256,4,19,19,95,3562,0.86962890625,0.9480592013404077,3581,167,2950.3452889439177,0.7202991428085737,0.8282833489455131,0.9905647704305285,5.9789897007467285,0.5299144421297332
mutation,7,251,24352,3,18,18,94,3565,0.870361328125,0.9488969561574979,3581,167,2953.9204853717065,0.7211719934989518,0.8285891964577017,0.9905647704305285,5.9791618710841306,0.5342030625944395
mutation,7,252,24448,2,26,26,92,3567,0.870849609375,0.9494554593688914,3581,167,2957.2187743244585,0.7219772398253073,0.8290492779154636,0.9905647704305285,5.979221700290752,0.5277494434334262
mutation,7,253,24544,1,15,15,95,3568,0.87109375,0.9497347109745881,3581,167,2959.601567388211,0.7225589764131375,0.8294847442231533,0.9905647704305285,5.979251759792357,0.5274511778107089
mutation,7,254,24640,4,31,31,95,3572,0.8720703125,0.9508517173973751,3581,167,2964.6373058915133,0.7237884047586702,0.8299656511454404,0.9905647704305285,5.979343450276608,0.525965950982141
mutation,7,255,24736,2,21,21,94,3574,0.87255859375,0.9514102206087685,3581,167,2967.50144571301,0.7244876576447778,0.8303025869370482,0.9905647704305285,5.979325680483952,0.5259955128549558
mutation,7,256,24832,1,21,21,96,3575,0.872802734375,0.9516894722144652,3581,167,2969.1538511243207,0.7248910769346486,0.8305325457690408,0.9905647704305285,5.979348828474898,0.5319828703274034
mutation,7,257,24928,0,19,19,96,3575,0.872802734375,0.9516894722144652,3581,167,2970.227286679047,0.7251531461618768,0.8308328074626705,0.9905647704305285,5.979348828474898,0.5305204342399226
mutation,7,258,25024,1,24,24,96,3576,0.873046875,0.951968723820162,3581,167,2972.594096178029,0.7257309805122141,0.8312623311459812,0.9905647704305285,5.979342986356799,0.5177697356327521
mutation,7,259,25120,3,22,22,95,3579,0.873779296875,0.9528064786372522,3581,167,2976.5752799573065,0.7267029492083268,0.8316779211951122,0.9905647704305285,5.97931920546176,0.520571322801426
mutation,7,260,25216,1,27,27,96,3580,0.8740234375,0.9530857302429488,3581,167,2979.1754421394903,0.7273377544285865,0.8321719112121482,0.9905647704305285,5.979366142680554,0.527797212554884
mutation,7,261,25312,3,16,16,95,3583,0.874755859375,0.9536442334543423,3581,168,2982.2608450841203,0.7280910266318653,0.832336267118091,0.9905647704305285,5.97940255787748,0.5308213034117624
mutation,7,262,25408,0,23,23,94,3583,0.874755859375,0.9536442334543423,3581,168,2983.473594054868,0.7283871079235518,0.832674740177189,0.9905647704305285,5.97940255787748,0.5264695616515389
mutation,7,263,25504,1,26,26,94,3584,0.875,0.9539234850600391,3581,168,2985.3626856651877,0.7288483119299775,0.8329694993485457,0.9905647704305285,5.979383849812007,0.5283919146405127
mutation,7,264,25600,0,18,18,95,3584,0.875,0.9539234850600391,3581,168,2986.441482918631,0.7291116901656814,0.8332705030464931,0.9905647704305285,5.979383849812007,0.531538423034935
mutation,7,265,25696,1,19,19,95,3585,0.875244140625,0.9542027366657359,3581,168,2988.118188737394,0.7295210421722154,0.8335057709169859,0.9905647704305285,5.979379024275953,0.5231511718026576
mutation,7,266,25792,2,17,17,96,3587,0.875732421875,0.9547612398771292,3581,168,2990.952638312019,0.7302130464628953,0.8338312345447503,0.9905647704305285,5.979391013397233,0.527407509063468
mutation,7,267,25888,1,22,22,94,3588,0.8759765625,0.955040491482826,3581,168,2993.5061864135077,0.7308364712923603,0.8343105313304091,0.9905647704305285,5.979454972375004,0.5251844533427132
mutation,7,268,25984,4,21,21,96,3592,0.876953125,0.956157497905613,3581,168,2997.701012806263,0.731860598829654,0.834549279734483,0.9905647704305285,5.979549259991483,0.5228630384427742
mutation,7,269,26080,1,20,20,93,3593,0.877197265625,0.9564367495113096,3581,168,2999.5896247903434,0.7323216857398299,0.8348426453633018,0.9905647704305285,5.979505439618001,0.5287224665092994
mutation,7,270,26176,2,24,24,96,3595,0.877685546875,0.9569952527227031,3581,168,3002.8962683365207,0.7331289717618459,0.8352979884107151,0.9905647704305285,5.979526417157121,0.5264433040853891
mutation,7,271,26272,2,23,23,95,3597,0.878173828125,0.9575537559340966,3581,168,3006.2627229829886,0.7339508601032687,0.835769453150678,0.9905647704305285,5.979533865169167,0.5256036630703277
mutation,7,272,26368,2,18,18,96,3599,0.878662109375,0.9581122591454901,3581,168,3009.0204873354314,0.7346241424158768,0.8360712662782527,0.9905647704305285,5.97951335860259,0.5251294554141752
mutation,7,273,26464,1,23,23,94,3600,0.87890625,0.9583915107511868,3581,168,3011.4292402087212,0.7352122168478323,0.8365081222802003,0.9905647704305285,5.979570229534133,0.5343077713007073
mutation,7,274,26560,3,23,23,96,3603,0.879638671875,0.959229265568277,3581,168,3014.575528744962,0.7359803536975005,0.8366848539397619,0.9905647704305285,5.979501705313059,0.5304216033777709
